filename,blanc_score
references_26989696.txt.json,0.07934943321833415
references_26989706.txt.json,0.07780979827089338
references_27398178.txt.json,0.10197183098591549
references_28025003.txt.json,0.06850282485875706
references_28081773.txt.json,0.022442244224422443
references_28085050.txt.json,0.1013419713095789
references_28328845.txt.json,0.1115071283095723
references_28341742.txt.json,0.1375570776255708
references_28357313.txt.json,0.09874873182279337
references_28532672.txt.json,0.04700038211692778
references_28751072.txt.json,0.1161524500907441
references_28835437.txt.json,0.08577405857740586
references_29232865.txt.json,0.10087463556851312
references_29372157.txt.json,0.07199424046076314
references_29720994.txt.json,0.07680151706700379
references_29853884.txt.json,-0.00040064102564102563
references_30050108.txt.json,0.06192851205320033
references_30278795.txt.json,0.06982248520710059
references_30296261.txt.json,0.07088255733148019
references_30338186.txt.json,0.09646079111727966
references_30400950.txt.json,0.09691011235955056
references_30412320.txt.json,0.10195530726256984
references_30621090.txt.json,0.07453848833159178
references_30697269.txt.json,0.09704060564349622
references_30785934.txt.json,0.11323155216284987
references_31114497.txt.json,0.1070700203942896
references_31292491.txt.json,0.06778425655976676
references_31387225.txt.json,0.12834048168921147
references_31438536.txt.json,0.08803353658536585
references_31515467.txt.json,0.2014840182648402
references_31598157.txt.json,0.08497723823975721
references_31623127.txt.json,0.08490878938640133
references_31646728.txt.json,0.03934520390580126
references_31692481.txt.json,0.10374379792512405
references_31734469.txt.json,0.014944491887275833
references_31776283.txt.json,0.059910414333706606
references_31878829.txt.json,0.08156028368794327
references_31921993.txt.json,0.08674863387978142
references_31933937.txt.json,0.06117353308364544
references_32116644.txt.json,0.025865665415102213
references_32252380.txt.json,0.10911424903722722
references_32281301.txt.json,0.11039657020364416
references_32524041.txt.json,0.07193396226415094
references_32547622.txt.json,0.14793328498912256
references_32694387.txt.json,0.08581368380363355
references_32751594.txt.json,0.14767441860465116
references_32823611.txt.json,0.07337434094903339
references_32859047.txt.json,0.0751958224543081
references_32922090.txt.json,0.11363636363636363
references_32967898.txt.json,0.09533898305084745
references_32992627.txt.json,0.06479289940828402
references_33050010.txt.json,0.0064065230052417
references_33053851.txt.json,0.056043956043956046
references_33195652.txt.json,0.0777846919726198
references_33269027.txt.json,0.06564690885914595
references_33315875.txt.json,0.05982192543127435
references_33330683.txt.json,0.07793696275071633
references_33420151.txt.json,0.1421376608841634
references_33425836.txt.json,0.052488335925349926
references_33597031.txt.json,0.07598371777476255
references_33711246.txt.json,0.1358368103847937
references_33810185.txt.json,0.09480812641083522
references_33890804.txt.json,0.01849217638691323
references_33945221.txt.json,0.11128284389489954
references_33968158.txt.json,0.10333333333333333
references_34007765.txt.json,0.14596003475238922
references_34111113.txt.json,0.1308365758754864
references_34194233.txt.json,0.07332490518331226
references_34374204.txt.json,0.09172126265634306
references_34393272.txt.json,0.025137111517367458
references_34407074.txt.json,0.05670611439842209
references_34485977.txt.json,0.15462814339218833
references_34496629.txt.json,0.05339105339105339
references_34591906.txt.json,0.1543001686340641
references_34787529.txt.json,0.08928571428571429
references_34790706.txt.json,0.08229166666666667
references_34835196.txt.json,0.1345565749235474
references_34867043.txt.json,0.06825075834175935
references_34977426.txt.json,0.023070585004119747
references_35012613.txt.json,0.10674157303370786
references_35014954.txt.json,0.07196315486470926
references_35062787.txt.json,0.0247074122236671
references_35099707.txt.json,0.07667900581702802
references_35134952.txt.json,0.10857908847184987
references_35141450.txt.json,0.08705234159779614
references_35195153.txt.json,0.10393423370522607
references_35224181.txt.json,0.08389899538419766
references_35271201.txt.json,0.028203723986856517
references_35290508.txt.json,0.14378432351472792
references_35300244.txt.json,0.034578146611341634
references_35410568.txt.json,0.15816141874773795
references_35449781.txt.json,0.133492252681764
references_35458558.txt.json,0.09516616314199396
references_35494918.txt.json,0.09380097879282219
references_35520829.txt.json,0.12028542303771661
references_35574795.txt.json,0.10116279069767442
references_35578328.txt.json,0.10493004663557629
references_35646759.txt.json,0.17364532019704434
references_35721901.txt.json,0.08531898539584935
references_35723332.txt.json,0.053338449731389105
references_35841019.txt.json,0.11036468330134357
references_35888225.txt.json,0.0858739837398374
references_35893822.txt.json,0.08457560085184058
references_35925677.txt.json,0.06072477962781587
references_35931619.txt.json,0.05966039467645709
references_35956361.txt.json,0.11246684350132626
references_36159459.txt.json,0.06429548563611491
references_36225403.txt.json,0.06666666666666667
references_36432595.txt.json,0.05387453874538745
references_36613060.txt.json,0.08502202643171806
references_36621986.txt.json,0.14202049780380674
references_36624486.txt.json,0.1570458404074703
references_36671830.txt.json,0.0677123182861515
references_36726508.txt.json,0.17529741077676697
references_36802665.txt.json,0.06093948370715192
references_36818744.txt.json,0.04567116759332804
references_36912920.txt.json,0.10918432883750803
references_36914096.txt.json,0.1297614064462118
references_36928733.txt.json,0.03747161241483724
references_36949825.txt.json,0.10736052508204406
references_37011573.txt.json,0.07489198271723475
references_37180128.txt.json,0.10387762362148702
references_37237016.txt.json,0.10352673492605233
references_37238785.txt.json,0.05907560453014998
references_37243314.txt.json,0.1008440693025322
references_37280640.txt.json,0.09656084656084656
references_37286057.txt.json,0.15166771554436753
references_37327065.txt.json,0.07048224695283518
references_37502665.txt.json,0.12011577424023155
references_37530966.txt.json,0.0937597019559143
references_37541907.txt.json,0.06958682820751787
references_37544128.txt.json,0.07659022068368672
references_37674046.txt.json,0.07608695652173914
references_37684701.txt.json,0.061663757998836534
references_37714356.txt.json,0.13693430656934308
references_37737892.txt.json,0.10107870555333599
references_37757567.txt.json,0.15103189493433397
references_37927490.txt.json,0.0772787318361955
references_37959984.txt.json,0.04863945578231293
references_37962046.txt.json,0.0206140350877193
references_37969975.txt.json,0.07481186365648516
references_38053954.txt.json,0.07065706570657065
references_7579465.txt.json,0.039711191335740074
references_9060889.txt.json,0.10648648648648648
references_9747750.txt.json,0.06364428945074106
